customerID,Churn,prediction,Churn_Probability,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,Partner,Dependents,gender,PhoneService,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,RetentionPriority
6904-JLBGY,No,0.0,0.0576,72,Two year,117.35,8436.25,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,4,5,14,0.806920823351952
2465-BLLEU,No,0.0,0.2727,1,Month-to-month,19.75,19.75,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,1,0,1,2,0.545407540432491
1685-VAYJF,No,0.0,0.2492,11,Month-to-month,45.2,492.0,DSL,Credit card (automatic),No,No,No,No,No,No,No,No,No,Male,Yes,3,0,3,6,1.4950054160688346
9253-VIFJQ,No,0.0,0.0178,65,One year,67.05,4309.55,DSL,Credit card (automatic),Yes,Yes,No,No,No,No,Yes,Yes,No,Male,Yes,5,2,4,11,0.19589959345508756
7030-FZTFM,No,0.0,0.0437,72,Two year,110.9,7922.75,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Male,Yes,5,3,5,13,0.5675649388393368
5917-RYRMG,No,0.0,0.023,32,One year,19.8,587.7,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,5,0,1,6,0.1378566755835684
3285-UCQVC,Yes,0.0,0.0864,37,Month-to-month,28.6,973.55,DSL,Credit card (automatic),No,No,Yes,No,No,No,No phone service,No,No,Female,No,5,0,2,7,0.6047945428328514
3470-BTGQO,No,0.0,0.1494,21,Month-to-month,45.65,985.05,DSL,Mailed check,No,No,No,No,No,No,No,No,Yes,Male,Yes,4,0,3,7,1.0454967880676134
5482-PLVPE,Yes,1.0,0.5947,2,Month-to-month,24.35,41.85,DSL,Electronic check,No,No,No,No,No,No,No phone service,No,No,Female,No,1,0,2,3,1.784236568330634
4553-DVPZG,No,0.0,0.4455,62,Month-to-month,101.35,6164.7,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,2,5,12,5.346488336905332
7103-ZGVNT,No,0.0,0.0128,69,One year,73.7,4885.85,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Female,Yes,5,3,4,12,0.15385550110305113
7137-NAXML,No,0.0,0.0419,23,One year,20.15,405.6,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,4,0,2,6,0.25157968338640346
5934-RMPOV,No,1.0,0.6101,22,Month-to-month,84.75,1816.75,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,Yes,No,Yes,Female,Yes,4,1,5,10,6.101354191041217
1207-BLKSA,No,0.0,0.0038,52,Two year,23.05,1255.1,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Female,Yes,5,0,2,7,0.026611681964948564
1166-PQLGG,No,0.0,9.0E-4,72,Two year,19.55,1463.45,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Female,Yes,5,0,1,6,0.005466538812727073
2034-CGRHZ,Yes,1.0,0.5857,24,Month-to-month,102.95,2496.7,Fiber optic,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,No,No,Male,Yes,4,3,5,12,7.028858055046845
5797-APWZC,Yes,1.0,0.7222,1,Month-to-month,90.6,90.6,Fiber optic,Electronic check,No,No,No,Yes,Yes,No,No,No,No,Female,Yes,1,2,5,8,5.777576499250603
3683-QKIUE,Yes,0.0,0.317,6,Month-to-month,50.8,288.05,DSL,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,No,Female,Yes,2,0,3,5,1.5850859951517786
9031-ZVQPT,No,0.0,0.0973,72,Two year,108.2,7840.6,Fiber optic,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,3,5,13,1.2645963721853692
2990-IAJSV,No,0.0,0.0116,72,Two year,92.0,6632.75,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Male,Yes,5,4,5,14,0.1620663786858818
8107-KNCIM,No,1.0,0.6461,14,Month-to-month,75.1,1013.35,Fiber optic,Electronic check,No,No,No,No,No,Yes,Yes,Yes,No,Male,Yes,4,0,4,8,5.1685075011237185
5176-LDKUH,No,0.0,0.1359,48,One year,75.15,3772.65,Fiber optic,Electronic check,No,Yes,No,No,No,No,No,No,No,Female,Yes,5,1,4,10,1.3585701047047605
6480-YAGIY,No,0.0,0.1245,45,One year,112.2,5031.85,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,No,No,No,Male,Yes,5,4,5,14,1.7427566075998142
7602-DBTOU,No,0.0,0.0011,71,Two year,19.6,1416.5,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Female,Yes,5,0,1,6,0.006330277850819854
3519-ZKXGG,Yes,1.0,0.7477,3,Month-to-month,75.85,256.6,Fiber optic,Electronic check,No,No,No,No,No,Yes,Yes,Yes,No,Female,Yes,1,0,4,5,3.7384873585151093
4664-NJCMS,No,0.0,0.0463,33,Two year,59.55,2016.3,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,No phone service,Yes,No,Female,No,5,3,3,11,0.5093591879760992
2542-HYGIQ,No,0.0,0.2191,1,Month-to-month,19.95,19.95,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,1,0,1,2,0.43824704686865457
5016-LIPDW,No,0.0,0.0048,57,One year,19.4,1061.6,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.029040028805117357
1567-DSCIC,Yes,1.0,0.7054,8,Month-to-month,94.0,773.65,Fiber optic,Electronic check,No,Yes,No,Yes,No,Yes,Yes,No,No,Male,Yes,3,2,5,10,7.053534673905086
6124-ACRHJ,No,0.0,0.2222,1,Month-to-month,19.75,19.75,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,1,0,1,2,0.4443222413944412
9625-RZFUK,No,0.0,0.0014,63,Two year,19.7,1275.85,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,5,0,1,6,0.00828428809370374
7919-ZODZZ,No,0.0,0.2442,10,One year,65.9,660.05,DSL,Mailed check,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Female,Yes,3,2,4,9,2.1976051866890467
0565-JUPYD,No,0.0,0.0705,63,One year,104.5,6590.8,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,No,No,Yes,No,No,Male,Yes,5,3,5,13,0.9167518101142389
9732-EQMWY,No,0.0,0.3997,49,Month-to-month,99.4,5025.0,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,No,No,Yes,No,Female,Yes,5,3,5,13,5.196315068751628
2121-JAFOM,No,0.0,0.0594,72,Two year,115.55,8312.4,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,4,5,14,0.8309528475724821
8818-DOPVL,No,1.0,0.5527,46,Month-to-month,104.45,4863.85,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,3,5,13,7.184557936971904
2632-UCGVD,Yes,0.0,0.2757,66,Month-to-month,100.05,6871.9,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,2,5,12,3.3087113858167707
5198-HQAEN,No,0.0,0.2219,35,One year,89.7,3165.6,Fiber optic,Electronic check,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Male,Yes,5,2,5,12,2.6633057344716153
9170-CCKOU,Yes,0.0,0.3512,17,Month-to-month,90.2,1454.15,Fiber optic,Credit card (automatic),Yes,Yes,No,No,No,No,Yes,Yes,No,Male,Yes,4,2,5,11,3.86336622745186
2167-FQSTQ,No,0.0,0.0251,72,Two year,92.4,6786.1,DSL,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,4,5,14,0.3513821985167278
3814-MLAXC,Yes,0.0,0.313,31,Month-to-month,79.85,2404.15,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,Yes,No,No,Female,Yes,5,0,4,9,2.816973978433208
3572-UUHRS,No,0.0,0.0119,45,One year,18.85,867.3,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,5,0,1,6,0.07130316274690185
5955-EPOAZ,No,0.0,0.2235,6,Month-to-month,20.95,109.5,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Female,Yes,2,0,2,4,0.8939961373157415
1506-YJTYT,No,0.0,0.0134,45,Two year,73.85,3371.0,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Male,Yes,5,3,4,12,0.16107935939357088
2228-BZDEE,No,0.0,0.0027,54,Two year,20.1,1079.45,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Female,Yes,5,0,2,7,0.018833176344041247
2789-CZANW,No,0.0,0.0437,64,Two year,110.3,6997.3,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Female,Yes,5,4,5,14,0.6111505909062966
2114-MGINA,Yes,1.0,0.6049,14,Month-to-month,89.8,1129.1,Fiber optic,Mailed check,No,No,No,Yes,Yes,Yes,No,No,No,Female,Yes,4,2,5,11,6.653711611297227
5599-HVLTW,No,1.0,0.5609,14,Month-to-month,80.35,1058.1,Fiber optic,Bank transfer (automatic),No,No,No,No,No,Yes,Yes,No,No,Female,Yes,4,0,5,9,5.04786975991769
6873-UDNLD,No,0.0,0.1268,40,Month-to-month,67.45,2731.0,DSL,Electronic check,Yes,No,No,No,Yes,No,No,No,No,Male,Yes,5,2,4,11,1.3951952594540746
2700-LUEVA,No,0.0,0.2114,1,Month-to-month,20.75,20.75,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,1,0,2,3,0.6342594230691844
2979-SXESE,Yes,0.0,0.4853,17,Month-to-month,94.4,1607.2,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Female,Yes,4,2,5,11,5.338709244883983
4013-TLDHQ,Yes,1.0,0.5081,19,Month-to-month,78.25,1490.95,Fiber optic,Electronic check,No,Yes,No,No,No,Yes,No,No,No,Male,Yes,4,1,4,9,4.572708907089234
5325-UWTWJ,No,0.0,0.2702,31,Month-to-month,90.55,2929.75,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Male,Yes,5,2,5,12,3.241834507678119
3969-GYXEL,No,0.0,0.4493,11,Month-to-month,76.4,838.7,Fiber optic,Electronic check,Yes,No,No,No,No,No,No,No,No,Female,Yes,3,1,4,8,3.59415674416946
9208-OLGAQ,No,1.0,0.6143,18,Month-to-month,84.95,1443.65,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,No,No,No,Female,Yes,4,1,5,10,6.14285336191346
2674-MLXMN,No,0.0,0.2664,71,Month-to-month,99.65,6951.15,Fiber optic,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,No,No,Female,Yes,5,3,5,13,3.462647286823451
7130-VTEWQ,Yes,1.0,0.6934,8,Month-to-month,75.75,606.25,Fiber optic,Electronic check,No,No,No,No,No,Yes,Yes,No,No,Female,Yes,3,0,4,7,4.853563121273146
1518-OMDIK,No,0.0,0.1398,33,Month-to-month,44.55,1462.6,DSL,Credit card (automatic),No,No,No,No,No,Yes,No,Yes,No,Male,Yes,5,0,3,8,1.1184785710854666
0096-BXERS,No,0.0,0.476,6,Month-to-month,50.35,314.55,DSL,Electronic check,No,No,No,No,No,No,Yes,Yes,No,Female,Yes,2,0,3,5,2.3799362285699344
6253-WRFHY,No,0.0,0.3455,13,One year,64.75,877.35,DSL,Electronic check,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Male,Yes,4,2,4,10,3.4549338510764893
8680-CGLTP,No,0.0,0.0753,29,One year,58.75,1696.2,DSL,Electronic check,Yes,Yes,Yes,No,No,Yes,No,No,No,Male,Yes,5,2,3,10,0.7525970075228006
0537-QYZZN,No,0.0,0.4334,24,Month-to-month,79.85,1857.75,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Male,Yes,4,1,4,9,3.9006194323424532
1704-NRWYE,Yes,1.0,0.6719,9,Month-to-month,80.85,751.65,Fiber optic,Electronic check,No,No,No,Yes,No,Yes,No,No,No,Female,Yes,3,1,5,9,6.046975189751727
8200-KLNYW,No,0.0,0.1095,21,One year,80.9,1714.95,DSL,Mailed check,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Female,Yes,4,3,5,12,1.3136515332863428
3372-CDXFJ,No,0.0,0.0876,13,One year,24.5,343.6,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Male,Yes,4,0,2,6,0.5254087685939444
2718-YSKCS,No,0.0,0.0012,71,Two year,19.6,1387.45,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Male,Yes,5,0,1,6,0.007448530417203392
0853-NWIFK,No,0.0,0.2692,45,One year,100.3,4483.95,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Female,Yes,5,4,5,14,3.769286410982968
2277-VWCNI,No,0.0,0.3887,4,Month-to-month,48.75,179.85,DSL,Mailed check,No,No,No,No,No,No,Yes,No,No,Female,Yes,2,0,3,5,1.9435479657615162
1088-CNNKB,No,0.0,0.0246,63,One year,80.0,5040.2,DSL,Credit card (automatic),Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Male,Yes,5,3,4,12,0.29574816794419334
5778-BVOFB,No,0.0,0.327,9,Month-to-month,59.5,530.05,DSL,Bank transfer (automatic),No,No,Yes,Yes,No,Yes,No,No,No,Female,Yes,3,1,3,7,2.2892318451995455
3373-YZZYM,No,0.0,0.1989,1,Month-to-month,19.2,19.2,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,1,0,1,2,0.3978641851048952
0023-HGHWL,Yes,1.0,0.671,1,Month-to-month,25.1,25.1,DSL,Electronic check,No,No,No,No,No,Yes,No phone service,No,No,Male,No,1,0,2,3,2.0130879213237822
5215-LNLDJ,No,1.0,0.5749,7,Month-to-month,24.7,149.05,DSL,Electronic check,No,No,No,No,No,Yes,No phone service,Yes,Yes,Female,No,3,0,2,5,2.874603903673947
8417-FMLZI,Yes,1.0,0.5818,6,Month-to-month,83.55,477.55,Fiber optic,Credit card (automatic),No,Yes,No,No,Yes,Yes,No,Yes,Yes,Male,Yes,2,2,5,9,5.236617956366203
2824-DXNKN,No,0.0,0.0096,72,Two year,71.45,5025.85,DSL,Bank transfer (automatic),Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Female,Yes,5,2,4,11,0.10582880306173759
5227-JSCFE,No,0.0,0.0033,71,Two year,46.35,3353.4,DSL,Credit card (automatic),Yes,Yes,Yes,No,No,No,No phone service,Yes,No,Male,No,5,2,3,10,0.0334672974116379
0848-ZGQIJ,No,1.0,0.6185,16,Month-to-month,94.65,1461.15,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,No,Yes,No,Female,Yes,4,3,5,12,7.421903405072323
8042-RNLKO,No,0.0,0.0051,66,One year,25.45,1699.15,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Male,Yes,5,0,2,7,0.035433362761679854
5372-FBKBN,No,0.0,0.0689,21,Month-to-month,20.75,452.2,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,Female,Yes,4,0,2,6,0.41351276866236986
6217-TOWGS,No,0.0,0.4757,17,Month-to-month,75.4,1322.55,DSL,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,4,3,4,11,5.232455278145749
1544-JJMYL,No,0.0,0.0569,27,One year,69.35,1927.3,DSL,Credit card (automatic),Yes,No,Yes,Yes,No,No,No,No,No,Male,Yes,5,2,4,11,0.6254095004079221
3486-HOOGQ,No,0.0,0.0069,70,Two year,79.7,5743.3,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Female,Yes,5,3,4,12,0.08247509631138294
8630-FJLIB,No,1.0,0.5378,18,Month-to-month,69.8,1221.65,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,4,0,4,8,4.302680642751749
5453-AXEPF,No,1.0,0.5349,17,Month-to-month,80.5,1336.9,Fiber optic,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,Yes,No,Male,Yes,4,1,5,10,5.348525898482032
2263-SFSQZ,No,0.0,0.0052,51,Two year,24.95,1222.25,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,Male,Yes,5,0,2,7,0.03650565637992853
4825-FUREZ,No,0.0,0.0082,42,Two year,20.25,835.5,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Male,Yes,5,0,2,7,0.05709632598407688
3134-DSHVC,No,0.0,0.0375,63,Two year,98.0,6218.45,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,No,No,Yes,No,No,Female,Yes,5,3,5,13,0.4873012634053262
1455-UGQVH,Yes,1.0,0.7796,10,Month-to-month,98.5,1037.75,Fiber optic,Electronic check,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,3,2,5,10,7.796416629465799
0082-OQIQY,No,0.0,0.4907,29,Month-to-month,94.2,2607.6,Fiber optic,Electronic check,No,No,Yes,Yes,Yes,Yes,No,No,No,Male,Yes,5,2,5,12,5.888169429556724
6087-MVHJH,Yes,1.0,0.6971,16,Month-to-month,88.45,1422.1,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,Yes,No,No,Female,Yes,4,1,5,10,6.9713183810169275
4603-JANFB,Yes,1.0,0.6911,1,Month-to-month,69.85,69.85,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Male,Yes,1,0,4,5,3.4557328452447615
4806-KEXQR,Yes,1.0,0.7256,4,Month-to-month,79.9,324.3,Fiber optic,Electronic check,No,No,No,No,Yes,Yes,No,No,No,Male,Yes,2,1,4,7,5.078870163291035
0667-NSRGI,No,0.0,0.0773,48,One year,69.55,3435.6,DSL,Mailed check,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Female,Yes,5,1,4,10,0.7726179337166572
7083-YNSKY,Yes,0.0,0.18,15,Month-to-month,25.4,399.6,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,Female,Yes,4,0,2,6,1.0801632043176732
2479-BRAMR,Yes,0.0,0.2628,41,Month-to-month,83.75,3273.55,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,Yes,Yes,Yes,No,Male,Yes,5,1,5,11,2.89090447108888
6937-GCDGQ,No,0.0,0.1107,19,One year,48.95,955.6,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,No,Yes,Yes,Male,Yes,4,1,3,8,0.8853056164477433
7908-QCBCA,Yes,1.0,0.6327,1,Month-to-month,69.4,69.4,Fiber optic,Mailed check,No,No,No,No,No,Yes,No,Yes,No,Female,Yes,1,0,4,5,3.1635520145467906
6711-FLDFB,Yes,1.0,0.7031,7,Month-to-month,74.9,541.15,Fiber optic,Electronic check,No,No,No,No,No,Yes,Yes,No,No,Female,Yes,3,0,4,7,4.921444581627837
7465-ZZRVX,No,1.0,0.6907,1,Month-to-month,70.35,70.35,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Male,Yes,1,0,4,5,3.4533958144817105
4116-IQRFR,No,0.0,0.1266,4,One year,24.1,73.1,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Male,Yes,2,0,2,4,0.5063129860941471
8259-DZLIZ,No,0.0,0.0264,64,One year,53.85,3399.85,DSL,Bank transfer (automatic),No,Yes,No,No,No,Yes,Yes,Yes,Yes,Female,Yes,5,1,3,9,0.23771515996370185
7853-WNZSY,No,0.0,0.2694,1,Month-to-month,19.75,19.75,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Male,Yes,1,0,1,2,0.5387731291615239
4702-IOQDC,Yes,1.0,0.6998,1,Month-to-month,70.1,70.1,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Female,Yes,1,0,4,5,3.4991576322298346
0575-CUQOV,No,0.0,0.2464,60,One year,97.95,5867.0,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Male,Yes,5,3,5,13,3.2033989394878253
0967-BMLBD,No,0.0,0.098,11,One year,20.0,196.35,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,Female,Yes,3,0,1,4,0.3918508190508643
6178-KFNHS,Yes,1.0,0.5375,12,Month-to-month,78.3,909.25,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,Yes,No,Yes,Female,Yes,3,1,4,8,4.300034705747974
9658-WYUFB,Yes,1.0,0.5795,17,Month-to-month,94.4,1617.5,Fiber optic,Electronic check,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Female,Yes,4,3,5,12,6.95431923255054
7797-EJMDP,No,0.0,0.2329,8,Month-to-month,66.05,574.5,DSL,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,No,No,No,Female,Yes,3,2,4,9,2.096320084219302
0707-HOVVN,No,0.0,0.012,70,Two year,75.5,5212.65,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,No,Yes,Yes,No,No,Female,Yes,5,2,4,11,0.13182742205702658
8580-QVLOC,Yes,0.0,0.0093,72,Two year,92.45,6440.25,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Female,Yes,5,4,5,14,0.12988178302138564
8671-KKKOS,No,0.0,0.1179,46,Month-to-month,45.55,2062.15,DSL,Electronic check,Yes,Yes,No,Yes,No,No,No phone service,Yes,No,Female,No,5,3,3,11,1.297276599833347
7305-ZWMAJ,No,0.0,0.0279,30,One year,20.7,587.1,No,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,Male,Yes,5,0,2,7,0.1954553094681747
9518-XXBXE,No,0.0,0.4629,10,Month-to-month,75.3,720.45,Fiber optic,Electronic check,Yes,No,No,No,No,No,No,Yes,No,Male,Yes,3,1,4,8,3.703268176089723
0423-UDIJQ,No,0.0,0.2094,9,Month-to-month,49.2,447.9,DSL,Mailed check,No,No,Yes,No,No,No,No,No,No,Male,Yes,3,0,3,6,1.2566244965744064
2154-KVJFF,Yes,1.0,0.6144,15,Month-to-month,79.75,1111.85,Fiber optic,Electronic check,No,Yes,No,No,No,Yes,Yes,No,No,Female,Yes,4,1,4,9,5.529777570956737
5360-LJCNJ,No,0.0,0.1018,71,Two year,105.15,7555.0,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,1.322929798774764
6728-WYQBC,No,0.0,0.2265,1,Month-to-month,20.95,20.95,No,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,Male,Yes,1,0,2,3,0.6795786123669542
5572-ZDXHY,Yes,0.0,0.486,22,Month-to-month,84.3,1855.65,Fiber optic,Mailed check,No,Yes,No,No,Yes,Yes,No,No,No,Female,Yes,4,2,5,11,5.346167298846947
2074-GUHPQ,No,0.0,0.3824,17,Month-to-month,92.7,1556.85,Fiber optic,Credit card (automatic),No,Yes,Yes,No,No,Yes,Yes,No,Yes,Female,Yes,4,1,5,10,3.824267675944327
5914-XRFQB,No,0.0,0.0645,72,Two year,115.8,8424.9,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Yes,5,4,5,14,0.9035940817889572
3750-CKVKH,Yes,1.0,0.6828,2,Month-to-month,67.75,116.65,Fiber optic,Electronic check,No,No,No,No,No,Yes,No,No,No,Male,Yes,1,0,4,5,3.4137639706445153
2697-NQBPF,No,1.0,0.5342,34,Month-to-month,105.35,3540.65,Fiber optic,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Male,Yes,5,3,5,13,6.944212654767315
0599-XNYDO,No,0.0,0.4768,20,Month-to-month,69.8,1540.35,Fiber optic,Bank transfer (automatic),No,No,No,No,No,Yes,No,Yes,No,Female,Yes,4,0,4,8,3.814423319168397
6377-WHAOX,No,0.0,0.4829,60,Month-to-month,106.15,6411.25,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,6.27711378804652
8746-OQQRW,No,0.0,0.2259,4,Month-to-month,25.25,101.9,No,Mailed check,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,Male,Yes,2,0,2,4,0.9034080504785238
3181-MIZBN,No,0.0,0.1287,16,Month-to-month,19.75,313.4,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,Male,Yes,4,0,1,5,0.64355849619259
0471-ARVMX,No,0.0,0.2522,62,One year,104.85,6312.9,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Female,Yes,5,3,5,13,3.27905473308794
4884-TVUQF,No,0.0,0.0396,57,Two year,101.3,5779.6,Fiber optic,Credit card (automatic),Yes,No,Yes,No,Yes,No,Yes,No,No,Female,Yes,5,2,5,12,0.47476086070633094
8003-EWNDZ,No,0.0,0.2506,10,Month-to-month,21.2,222.65,No,Electronic check,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,Female,Yes,3,0,2,5,1.2531832076785525
2211-RMNHO,No,0.0,0.0136,68,Two year,85.3,5560.0,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Female,Yes,5,3,5,13,0.1762129380232369
2432-TFSMK,No,0.0,0.4112,18,One year,89.6,1633.0,Fiber optic,Credit card (automatic),No,No,No,Yes,No,Yes,Yes,No,No,Male,Yes,4,1,5,10,4.111745442095737
